S.no,PROVINCE,DISTRICT,TEHSIL,TEHSIL - CODE,UC NAME,UC_UR,UC Number,UC CODE,LATITUDE,LONGITUDE,NUMBER OF VILLAGES,VILLAGE NUMBER,VILLAGE CODE,VILLAGE NAME
4993,KHYBER PAKHTUNKHWA,HANGU,HANGU,1411,NC 03-Muslim Abad,Rural,19,1411119,33.475569,71.405876,1,1,14111191,NC 03-Muslim Abad
4994,KHYBER PAKHTUNKHWA,HANGU,HANGU,1411,NC 05-Sangairh,Rural,20,1411120,33.469564,70.771378,1,1,14111201,NC 05-Sangairh
4995,KHYBER PAKHTUNKHWA,HANGU,HANGU,1411,NC 06-Darvizi Palosa,Rural,21,1411121,0.000000,0.000000,1,1,14111211,NC 06-Darvizi Palosa
4996,KHYBER PAKHTUNKHWA,HANGU,HANGU,1411,NC 07-Farooq Abad,Rural,22,1411122,0.000000,0.000000,1,1,14111221,NC 07-Farooq Abad
4997,KHYBER PAKHTUNKHWA,HANGU,HANGU,1411,VC 11-Chamba Gul,Rural,23,1411123,33.446481,71.090641,1,1,14111231,VC 11-Chamba Gul
4998,KHYBER PAKHTUNKHWA,HANGU,HANGU,1411,VC 12-Bagato,Rural,24,1411124,0.000000,0.000000,1,1,14111241,VC 12-Bagato
4999,KHYBER PAKHTUNKHWA,HANGU,HANGU,1411,VC 13-Wrasta,Rural,25,1411125,33.516462,71.037659,1,1,14111251,VC 13-Wrasta
5000,KHYBER PAKHTUNKHWA,HANGU,HANGU,1411,VC 14-Lakhti Banda,Rural,26,1411126,33.507996,71.072234,1,1,14111261,VC 14-Lakhti Banda
5001,KHYBER PAKHTUNKHWA,HANGU,HANGU,1411,VC 12-Samana,Rural,27,1411127,33.516486,70.884958,1,1,14111271,VC 12-Samana
5002,KHYBER PAKHTUNKHWA,HANGU,HANGU,1411,VC 18-Barh Abbas Khel,Rural,28,1411128,33.471198,70.992602,1,1,14111281,VC 18-Barh Abbas Khel
5003,KHYBER PAKHTUNKHWA,HANGU,HANGU,1411,VC 19-Bilyamina,Rural,29,1411129,33.522159,71.061888,1,1,14111291,VC 19-Bilyamina
5004,KHYBER PAKHTUNKHWA,HANGU,HANGU,1411,VC 20-Alwarha Mela,Rural,30,1411130,0.000000,0.000000,1,1,14111301,VC 20-Alwarha Mela
5005,KHYBER PAKHTUNKHWA,HANGU,HANGU,1411,VC 22-Anar Chena,Rural,31,1411131,0.000000,0.000000,1,1,14111311,VC 22-Anar Chena
5006,KHYBER PAKHTUNKHWA,HANGU,HANGU,1411,VC 23-Machine Banda,Rural,32,1411132,0.000000,0.000000,1,1,14111321,VC 23-Machine Banda
5007,KHYBER PAKHTUNKHWA,HANGU,HANGU,1411,VC 24-Lucky Banda,Rural,33,1411133,0.000000,0.000000,1,1,14111331,VC 24-Lucky Banda
5008,KHYBER PAKHTUNKHWA,HANGU,HANGU,1411,VC 26-Khattak Banda,Rural,34,1411134,33.382073,70.937659,1,1,14111341,VC 26-Khattak Banda
5009,KHYBER PAKHTUNKHWA,HANGU,HANGU,1411,VC 27-Kbi,Rural,35,1411135,0.000000,0.000000,1,1,14111351,VC 27-Kbi
5010,KHYBER PAKHTUNKHWA,HANGU,HANGU,1411,VC 29-Azimi Banda Kahi,Rural,36,1411136,33.436383,70.827549,1,1,14111361,VC 29-Azimi Banda Kahi
5011,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DALLAN,Rural,1,141211,33.358537,70.000000,12,12,14121112,ZANGI KALA
5012,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DALLAN,Rural,1,141211,33.358537,70.000000,12,11,14121111,SAEED ABAD
5013,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DALLAN,Rural,1,141211,33.358537,70.000000,12,10,14121110,QADARI BANDA
5014,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DALLAN,Rural,1,141211,33.358537,70.000000,12,9,1412119,NOOR KHEL
5015,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DALLAN,Rural,1,141211,33.358537,70.000000,12,8,1412118,NAYAN BANDA
5016,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DALLAN,Rural,1,141211,33.358537,70.000000,12,7,1412117,MIANJI KHEL
5017,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DALLAN,Rural,1,141211,33.358537,70.000000,12,6,1412116,MEHBOOB BANDA
5018,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DALLAN,Rural,1,141211,33.358537,70.000000,12,5,1412115,MAZREEN DALLAN
5019,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DALLAN,Rural,1,141211,33.358537,70.000000,12,4,1412114,KHAN KOT
5020,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DALLAN,Rural,1,141211,33.358537,70.000000,12,3,1412113,GANDERI WAZEERAN
5021,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DALLAN,Rural,1,141211,33.358537,70.000000,12,2,1412112,DALLAN
5022,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DALLAN,Rural,1,141211,33.358537,70.000000,12,1,1412111,CHAPRI WAZEERAN
5023,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DARSAMAND,Rural,2,141212,33.403809,70.632392,9,9,1412129,SARO KHEL
5024,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DARSAMAND,Rural,2,141212,33.403809,70.632392,9,8,1412128,REGI
5025,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DARSAMAND,Rural,2,141212,33.403809,70.632392,9,7,1412127,MODHI KHEL
5026,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DARSAMAND,Rural,2,141212,33.403809,70.632392,9,6,1412126,MAMOO BANDA
5027,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DARSAMAND,Rural,2,141212,33.403809,70.632392,9,5,1412125,MAHMOOD ABAD
5028,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DARSAMAND,Rural,2,141212,33.403809,70.632392,9,4,1412124,JHANDAYE
5029,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DARSAMAND,Rural,2,141212,33.403809,70.632392,9,3,1412123,DARSAMAND KALA
5030,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DARSAMAND,Rural,2,141212,33.403809,70.632392,9,2,1412122,BAZAR KHEL
5031,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DARSAMAND,Rural,2,141212,33.403809,70.632392,9,1,1412121,AZEEM ABAD
5032,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DOABA,Rural,3,141213,33.426063,70.743341,9,9,1412139,TAUHEED ABAD
5033,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DOABA,Rural,3,141213,33.426063,70.743341,9,8,1412138,RAILWAY
5034,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DOABA,Rural,3,141213,33.426063,70.743341,9,7,1412137,NORANI MOHALA
5035,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DOABA,Rural,3,141213,33.426063,70.743341,9,6,1412136,NARYAB ROAD
5036,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DOABA,Rural,3,141213,33.426063,70.743341,9,5,1412135,MOTASIREEN CAMP
5037,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DOABA,Rural,3,141213,33.426063,70.743341,9,4,1412134,MOHALA QURAISH
5038,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DOABA,Rural,3,141213,33.426063,70.743341,9,3,1412133,MOHALA PARACHA
5039,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DOABA,Rural,3,141213,33.426063,70.743341,9,2,1412132,MOHALA JANAN DOCTOR
5040,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,DOABA,Rural,3,141213,33.426063,70.743341,9,1,1412131,KHAKHI MOHALA
5041,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,KARBOGHA,Rural,4,141214,33.384687,70.743232,15,15,14121415,ZIARAT BANDA
5042,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,KARBOGHA,Rural,4,141214,33.384687,70.743232,15,14,14121414,TUBE WEL BANDA
5043,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,KARBOGHA,Rural,4,141214,33.384687,70.743232,15,13,14121413,TOWER BANDA
5044,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,KARBOGHA,Rural,4,141214,33.384687,70.743232,15,12,14121412,SRA GHUNDAI
5045,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,KARBOGHA,Rural,4,141214,33.384687,70.743232,15,11,14121411,SHEMAN
5046,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,KARBOGHA,Rural,4,141214,33.384687,70.743232,15,10,14121410,SHARKI KALA
5047,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,KARBOGHA,Rural,4,141214,33.384687,70.743232,15,9,1412149,SAMA BANDA
5048,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,KARBOGHA,Rural,4,141214,33.384687,70.743232,15,8,1412148,SAHIB ZADA KALA
5049,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,KARBOGHA,Rural,4,141214,33.384687,70.743232,15,7,1412147,NIAZI
5050,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,KARBOGHA,Rural,4,141214,33.384687,70.743232,15,6,1412146,KOZ KALA
5051,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,KARBOGHA,Rural,4,141214,33.384687,70.743232,15,5,1412145,GODZWAL KALA
5052,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,KARBOGHA,Rural,4,141214,33.384687,70.743232,15,4,1412144,DARGHI KALA
5053,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,KARBOGHA,Rural,4,141214,33.384687,70.743232,15,3,1412143,CHIRI KALA
5054,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,KARBOGHA,Rural,4,141214,33.384687,70.743232,15,2,1412142,BILAL MASJID BANDA
5055,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,KARBOGHA,Rural,4,141214,33.384687,70.743232,15,1,1412141,BAR KALA
5056,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,NARYAB,Rural,5,141215,33.481112,70.717875,14,14,14121514,ZARGERI TANGI
5057,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,NARYAB,Rural,5,141215,33.481112,70.717875,14,13,14121513,ZARGERI
5058,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,NARYAB,Rural,5,141215,33.481112,70.717875,14,12,14121512,SUR CHAPAR
5059,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,NARYAB,Rural,5,141215,33.481112,70.717875,14,11,14121511,SRA ZMAKA
5060,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,NARYAB,Rural,5,141215,33.481112,70.717875,14,10,14121510,SHINWARI NARYAB
5061,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,NARYAB,Rural,5,141215,33.481112,70.717875,14,9,1412159,SAWAN BANDA
5062,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,NARYAB,Rural,5,141215,33.481112,70.717875,14,8,1412158,SANGERR NARYAB
5063,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,NARYAB,Rural,5,141215,33.481112,70.717875,14,7,1412157,NARYAB
5064,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,NARYAB,Rural,5,141215,33.481112,70.717875,14,6,1412156,MARAFI BANDA
5065,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,NARYAB,Rural,5,141215,33.481112,70.717875,14,5,1412155,KOTY MIANZ
5066,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,NARYAB,Rural,5,141215,33.481112,70.717875,14,4,1412154,JAN AKBAR KORUNA
5067,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,NARYAB,Rural,5,141215,33.481112,70.717875,14,3,1412153,JAMADAR BANDA
5068,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,NARYAB,Rural,5,141215,33.481112,70.717875,14,2,1412152,CHAPRI NARYAB
5069,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,NARYAB,Rural,5,141215,33.481112,70.717875,14,1,1412151,AZEZ ABAD
5070,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,TALL URBAN,Urban,6,141226,33.368626,70.554148,11,11,14122611,TOOT KAS
5071,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,TALL URBAN,Urban,6,141226,33.368626,70.554148,11,10,14122610,TOLAI DHOK
5072,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,TALL URBAN,Urban,6,141226,33.368626,70.554148,11,9,1412269,TANDORO TALL
5073,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,TALL URBAN,Urban,6,141226,33.368626,70.554148,11,8,1412268,TALL CANT
5074,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,TALL URBAN,Urban,6,141226,33.368626,70.554148,11,7,1412267,TALL
5075,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,TALL URBAN,Urban,6,141226,33.368626,70.554148,11,6,1412266,SRA GHUNDI
5076,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,TALL URBAN,Urban,6,141226,33.368626,70.554148,11,5,1412265,MUHALA BIJLI GAR
5077,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,TALL URBAN,Urban,6,141226,33.368626,70.554148,11,4,1412264,HAMZANI
5078,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,TALL URBAN,Urban,6,141226,33.368626,70.554148,11,3,1412263,DAPPA TALL
5079,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,TALL URBAN,Urban,6,141226,33.368626,70.554148,11,2,1412262,CHINO TALL
5080,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,TALL URBAN,Urban,6,141226,33.368626,70.554148,11,1,1412261,12
5081,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,TORA WARAYE,Rural,7,141217,33.446969,70.728438,10,10,14121710,UMAR ISMAEEL KHEL
5082,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,TORA WARAYE,Rural,7,141217,33.446969,70.728438,10,9,1412179,RAGHZAI
5083,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,TORA WARAYE,Rural,7,141217,33.446969,70.728438,10,8,1412178,QASIM BANDA
5084,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,TORA WARAYE,Rural,7,141217,33.446969,70.728438,10,7,1412177,QADEEM BANDA
5085,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,TORA WARAYE,Rural,7,141217,33.446969,70.728438,10,6,1412176,PATI KHEL
5086,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,TORA WARAYE,Rural,7,141217,33.446969,70.728438,10,5,1412175,MITA KHEL
5087,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,TORA WARAYE,Rural,7,141217,33.446969,70.728438,10,4,1412174,KHADO KHEL
5088,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,TORA WARAYE,Rural,7,141217,33.446969,70.728438,10,3,1412173,HASAN KHEL
5089,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,TORA WARAYE,Rural,7,141217,33.446969,70.728438,10,2,1412172,BEHRAM KHEL
5090,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,TORA WARAYE,Rural,7,141217,33.446969,70.728438,10,1,1412171,BARATH KHEL
5091,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,VC 01-Sarozai,Rural,10,1412110,33.423310,70.784526,1,1,14121101,VC 01-Sarozai
5092,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,VC 03-Zargiri,Rural,11,1412111,33.517612,70.809221,1,1,14121111,VC 03-Zargiri
5093,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,VC 04-Shnawari,Rural,12,1412112,33.511369,71.004647,1,1,14121121,VC 04-Shnawari
5094,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,VC 05-Naryab,Rural,13,1412113,33.482919,70.782124,1,1,14121131,VC 05-Naryab
5095,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,VC 06-Sangairh Rehmat Abad,Rural,14,1412114,33.472124,70.774751,1,1,14121141,VC 06-Sangairh Rehmat Abad
5096,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,VC 12-Tora Gundi,Rural,15,1412115,33.487242,70.731059,1,1,14121151,VC 12-Tora Gundi
5097,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,VC 07-Karbogha Sharif,Rural,16,1412116,33.359019,70.763845,1,1,14121161,VC 07-Karbogha Sharif
5098,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,VC 08-Mazrin Kalay,Rural,17,1412117,33.509253,70.997703,1,1,14121171,VC 08-Mazrin Kalay
5099,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,VC 09-Bar Kalay,Rural,18,1412118,33.899103,70.024924,1,1,14121181,VC 09-Bar Kalay
5100,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,VC 10-Darshi Matu Khel,Rural,19,1412119,0.000000,0.000000,1,1,14121191,VC 10-Darshi Matu Khel
5101,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,VC 13-Saro Khel,Rural,20,1412120,33.412444,70.641162,1,1,14121201,VC 13-Saro Khel
5102,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,VC 14-Regi,Rural,21,1412121,33.432815,70.659795,1,1,14121211,VC 14-Regi
5103,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,VC 15-Bazar Khel,Rural,22,1412122,0.000000,0.000000,1,1,14121221,VC 15-Bazar Khel
5104,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,VC 18-Gandiri,Rural,23,1412123,33.345738,70.689951,1,1,14121231,VC 18-Gandiri
5105,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,VC 19-Mianji Khel,Rural,24,1412124,33.310454,70.745194,1,1,14121241,VC 19-Mianji Khel
5106,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,NC 03-Zandar Khel,Rural,25,1412125,0.000000,0.000000,1,1,14121251,NC 03-Zandar Khel
5107,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,NC 04-Yousaf Khel,Rural,26,1412126,0.000000,0.000000,1,1,14121261,NC 04-Yousaf Khel
5108,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,NC 05-Sra Ghundi,Rural,27,1412127,33.381718,70.747327,1,1,14121271,NC 05-Sra Ghundi
5109,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,VC 20-Muhammad Zai,Rural,28,1412128,34.055065,71.655973,1,1,14121281,VC 20-Muhammad Zai
5110,KHYBER PAKHTUNKHWA,HANGU,TALL,1412,VC 21-Chappri Waziran,Rural,29,1412129,0.000000,0.000000,1,1,14121291,VC 21-Chappri Waziran
5111,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,1331,GHAZI,Rural,1,133111,34.021415,72.659067,5,5,1331115,SOBRA COLONY
5112,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,1331,GHAZI,Rural,1,133111,34.021415,72.659067,5,4,1331114,PAHI
5113,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,1331,GHAZI,Rural,1,133111,34.021415,72.659067,5,3,1331113,KHALO
5114,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,1331,GHAZI,Rural,1,133111,34.021415,72.659067,5,2,1331112,GHAZI
5115,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,1331,GHAZI,Rural,1,133111,34.021415,72.659067,5,1,1331111,BARWASA
5116,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,1331,KHAIRBARA,Rural,2,133112,34.008822,72.664138,3,3,1331123,PIPLALA
5117,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,1331,KHAIRBARA,Rural,2,133112,34.008822,72.664138,3,2,1331122,KHAIRBARA
5118,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,1331,KHAIRBARA,Rural,2,133112,34.008822,72.664138,3,1,1331121,GHARRA
5119,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,1331,KHAN PUR,Rural,3,133113,0.000000,0.000000,1,1,1331131,KHAN PUR
5120,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,1331,KOTEHRA,Rural,4,133114,34.032232,72.713268,4,4,1331144,KOTEHRA
5121,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,1331,KOTEHRA,Rural,4,133114,34.032232,72.713268,4,3,1331143,KALAKATHA
5122,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,1331,KOTEHRA,Rural,4,133114,34.032232,72.713268,4,2,1331142,BADDAH ROSS
5123,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,1331,KOTEHRA,Rural,4,133114,34.032232,72.713268,4,1,1331141,AAMGAH
5124,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,1331,KUNDI,Rural,5,133115,34.041872,72.758624,3,3,1331153,SALAM KHUND
5125,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,1331,KUNDI,Rural,5,133115,34.041872,72.758624,3,2,1331152,MOHAT DULL
5126,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,1331,KUNDI,Rural,5,133115,34.041872,72.758624,3,1,1331151,KUNDI
5127,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,1331,MIR PUR,Rural,6,133116,0.000000,0.000000,1,1,1331161,MIR PUR
5128,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,1331,QAZIPUR,Rural,7,133117,34.012510,72.659113,3,3,1331173,QAZIPUR
5129,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,1331,QAZIPUR,Rural,7,133117,34.012510,72.659113,3,2,1331172,MIAN DHERI
5130,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,1331,QAZIPUR,Rural,7,133117,34.012510,72.659113,3,1,1331171,HASSAN PUR
5131,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,1331,SIRIKOT,Rural,8,133118,34.025482,72.793124,4,4,1331184,GALAI
5132,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,1331,SIRIKOT,Rural,8,133118,34.025482,72.793124,4,3,1331183,BOTIGRAM
5133,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,1331,SIRIKOT,Rural,8,133118,34.025482,72.793124,4,2,1331182,BILLAH
5134,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,1331,SIRIKOT,Rural,8,133118,34.025482,72.793124,4,1,1331181,BAIL GARHAN
5135,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,1331,SIRIKOT,Rural,8,133118,0.000000,0.000000,1,1,1331181,SIRIKOT
5136,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BAJEEDA,Rural,2,133212,34.040569,72.946989,3,3,1332123,JOGI MOHRA
5137,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BAJEEDA,Rural,2,133212,34.040569,72.946989,3,2,1332122,JAMA
5138,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BAJEEDA,Rural,2,133212,34.040569,72.946989,3,1,1332121,BAJEEDA
5139,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BAKA,Rural,3,133213,33.970853,72.832354,17,17,13321317,SARI PANDORI
5140,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BAKA,Rural,3,133213,33.970853,72.832354,17,16,13321316,SARI
5141,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BAKA,Rural,3,133213,33.970853,72.832354,17,15,13321315,PURANA BAKA
5142,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BAKA,Rural,3,133213,33.970853,72.832354,17,14,13321314,PANDORI
5143,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BAKA,Rural,3,133213,33.970853,72.832354,17,13,13321313,NEW BAKA
5144,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BAKA,Rural,3,133213,33.970853,72.832354,17,12,13321312,NARIAN
5145,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BAKA,Rural,3,133213,33.970853,72.832354,17,11,13321311,LODHI TOWN
5146,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BAKA,Rural,3,133213,33.970853,72.832354,17,10,13321310,LADHA
5147,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BAKA,Rural,3,133213,33.970853,72.832354,17,9,1332139,KOKLIAN
5148,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BAKA,Rural,3,133213,33.970853,72.832354,17,8,1332138,KALOPIND
5149,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BAKA,Rural,3,133213,33.970853,72.832354,17,7,1332137,JABI BAKI
5150,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BAKA,Rural,3,133213,33.970853,72.832354,17,6,1332136,GUDWALLIAN
5151,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BAKA,Rural,3,133213,33.970853,72.832354,17,5,1332135,GERIAN
5152,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BAKA,Rural,3,133213,33.970853,72.832354,17,4,1332134,CHOR KASSI
5153,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BAKA,Rural,3,133213,33.970853,72.832354,17,3,1332133,BUGNIAN
5154,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BAKA,Rural,3,133213,33.970853,72.832354,17,2,1332132,BHERA
5155,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BAKA,Rural,3,133213,33.970853,72.832354,17,1,1332131,BAKA
5156,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BANDI MIAN PIR DAD VC,Rural,4,133214,34.062478,73.057938,3,3,1332143,KANDAL
5157,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BANDI MIAN PIR DAD VC,Rural,4,133214,34.062478,73.057938,3,2,1332142,BANDI MIAN PIR DAD
5158,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BANDI MIAN PIR DAD VC,Rural,4,133214,34.062478,73.057938,3,1,1332141,BAIYAN AHMAD ALI KHAN
5159,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BANDI SHER KHAN,Rural,5,133215,33.969177,73.075470,12,12,13321512,RAJ DANI
5160,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BANDI SHER KHAN,Rural,5,133215,33.969177,73.075470,12,11,13321511,PHULLA GALI
5161,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BANDI SHER KHAN,Rural,5,133215,33.969177,73.075470,12,10,13321510,KAYYIAN
5162,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BANDI SHER KHAN,Rural,5,133215,33.969177,73.075470,12,9,1332159,KALALI
5163,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BANDI SHER KHAN,Rural,5,133215,33.969177,73.075470,12,8,1332158,GHUMAWAN
5164,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BANDI SHER KHAN,Rural,5,133215,33.969177,73.075470,12,7,1332157,GARI SERIAN
5165,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BANDI SHER KHAN,Rural,5,133215,33.969177,73.075470,12,6,1332156,GANDIAN
5166,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BANDI SHER KHAN,Rural,5,133215,33.969177,73.075470,12,5,1332155,DURSHKAIL
5167,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,1332,BANDI SHER KHAN,Rural,5,133215,33.969177,73.075470,12,4,1332154,BHUTRI
